question_id,content,options,answer,skill_id_list,difficulty
Chg8_Q1_MCQ,"'Lời nguyền số chiều' (Curse of Dimensionality) gây ra vấn đề gì nghiêm trọng nhất?","[""A. Dữ liệu trở nên rất thưa thớt (sparse) trong không gian cao chiều, khiến khoảng cách giữa các điểm mất đi ý nghĩa và nguy cơ Overfitting tăng cao."", ""B. Máy tính không đủ bộ nhớ RAM."", ""C. Dữ liệu bị trùng lặp quá nhiều."", ""D. Tốc độ huấn luyện quá nhanh.""]",A,"[""8.1_LoiNguyen_SoChieu""]",medium
Chg8_Q2_MCQ,"Hai hướng tiếp cận chính để giảm chiều dữ liệu là gì?","[""A. Phép chiếu (Projection) và Học đa tạp (Manifold Learning)."", ""B. PCA và SVM."", ""C. Tuyến tính và Phi tuyến."", ""D. Cắt bỏ và Giữ lại.""]",A,"[""8.2_Chieu_Manifold""]",medium
Chg8_Q3_MCQ,"Thuật toán PCA (Principal Component Analysis) hoạt động dựa trên nguyên tắc nào?","[""A. Tìm siêu phẳng phân chia các lớp tốt nhất."", ""B. Tìm trục siêu phẳng mà dữ liệu có phương sai (variance) lớn nhất để chiếu dữ liệu lên đó (tức là giữ lại nhiều thông tin nhất)."", ""C. Tìm các điểm trung tâm của cụm."", ""D. Xóa bỏ các đặc trưng có giá trị nhỏ.""]",B,"[""8.3_PCA""]",easy
Chg8_Q4_MCQ,"'Tỷ lệ phương sai giải thích' (Explained Variance Ratio) trong PCA cho ta biết điều gì?","[""A. Tỷ lệ dữ liệu bị mất đi."", ""B. Phần trăm thông tin (phương sai) của tập dữ liệu ban đầu nằm trên mỗi trục thành phần chính (Principal Component)."", ""C. Độ chính xác của mô hình."", ""D. Số lượng đặc trưng còn lại.""]",B,"[""8.3_PCA""]",medium
Chg8_Q5_MCQ,"Khi nào thì phương pháp 'Phép chiếu' (Projection) như PCA hoạt động kém hiệu quả?","[""A. Khi dữ liệu nằm trên một mặt phẳng phẳng."", ""B. Khi dữ liệu bị cuộn tròn xoắn ốc (ví dụ: Swiss Roll dataset), việc chiếu thẳng xuống sẽ làm đè nén và mất cấu trúc dữ liệu."", ""C. Khi dữ liệu có quá nhiều dòng."", ""D. Khi dữ liệu là ảnh đen trắng.""]",B,"[""8.2_Chieu_Manifold""]",hard
Chg8_Q6_MCQ,"Kernel PCA (kPCA) là phiên bản mở rộng của PCA để giải quyết vấn đề gì?","[""A. Giảm chiều dữ liệu phi tuyến (Non-linear) bằng cách sử dụng Kernel Trick (tương tự SVM)."", ""B. Tăng tốc độ tính toán cho PCA."", ""C. Dùng cho dữ liệu văn bản."", ""D. Loại bỏ nhiễu tốt hơn PCA thường.""]",A,"[""8.4_Kernel_PCA""]",medium
Chg8_Q7_MCQ,"Thuật toán LLE (Locally Linear Embedding) thuộc nhóm Manifold Learning hoạt động như thế nào?","[""A. Nó cố gắng bảo toàn khoảng cách toàn cục (Global distance) giữa mọi cặp điểm."", ""B. Nó cố gắng bảo toàn mối quan hệ lân cận địa phương (Local relationships): Nếu hai điểm gần nhau trong không gian gốc, chúng cũng phải gần nhau trong không gian mới."", ""C. Nó sử dụng mạng nơ-ron."", ""D. Nó chiếu dữ liệu ngẫu nhiên.""]",B,"[""8.5_LLE_Isomap""]",hard
Chg8_Q8_MCQ,"Một ứng dụng quan trọng khác của PCA ngoài việc giảm chiều dữ liệu là gì?","[""A. Tăng độ chính xác của Random Forest."", ""B. Nén dữ liệu (Data Compression) và Khử nhiễu (Noise Filtering) bằng cách loại bỏ các thành phần có phương sai thấp."", ""C. Dự báo thời tiết."", ""D. Phân loại ảnh màu.""]",B,"[""8.3_PCA""]",medium
Chg8_Q9_MCQ,"Tại sao ta thường chọn số lượng chiều (số thành phần chính) sao cho tổng phương sai giải thích đạt khoảng 95%?","[""A. Để đảm bảo giữ lại hầu hết thông tin quan trọng của dữ liệu gốc mà vẫn giảm được kích thước đáng kể."", ""B. Vì con số 95% là bắt buộc trong mọi thuật toán."", ""C. Để làm tròn số."", ""D. Để loại bỏ 95% dữ liệu.""]",A,"[""8.3_PCA""]",easy
Chg8_Q10_MCQ,"Randomized PCA hữu ích trong trường hợp nào?","[""A. Khi cần độ chính xác tuyệt đối."", ""B. Khi bộ dữ liệu rất lớn và ta muốn tìm gần đúng d thành phần chính đầu tiên cực nhanh thay vì dùng SVD đầy đủ (chậm)."", ""C. Khi dữ liệu quá nhỏ."", ""D. Khi muốn tạo dữ liệu ngẫu nhiên.""]",B,"[""8.3_PCA""]",hard

Chg8_Pra_Q3,"Sau khi khớp `pca = PCA(n_components=2)` với dữ liệu, thuộc tính nào chứa các thành phần chính (các vector đơn vị định nghĩa trục mới)?","[""A. pca.components_"", ""B. pca.explained_variance_"", ""C. pca.vectors_"", ""D. pca.axes_""]",A,"[""8.6_ThucHanh_GiamChieu""]",medium
Chg8_Pra_Q4,"Khi bộ dữ liệu quá lớn không thể chứa hết trong bộ nhớ (RAM) để chạy PCA tiêu chuẩn, bạn nên dùng class nào của Scikit-Learn để huấn luyện theo từng lô (mini-batch)?","[""A. `IncrementalPCA` (sử dụng phương thức `partial_fit`)`."", ""B. `RandomizedPCA`."", ""C. `KernelPCA`."", ""D. `SparsePCA`.""]",A,"[""8.6_ThucHanh_GiamChieu""]",medium
Chg8_Pra_Q5,"Để tối ưu hóa các siêu tham số của `KernelPCA` (như `gamma`, `kernel`) trong một Pipeline cho bài toán phân loại, bước cuối cùng của Pipeline thường là gì?","[""A. Một bộ phân loại (ví dụ: `LogisticRegression`). Ta dùng GridSearch trên toàn bộ Pipeline để tìm bộ tham số KernelPCA giúp bộ phân loại đạt độ chính xác cao nhất."", ""B. Không cần bước cuối cùng."", ""C. `InverseTransform`."", ""D. `StandardScaler`.""]",A,"[""8.6_ThucHanh_GiamChieu""]",hard
Chg8_Pra_Q6,"Trong `KernelPCA`, làm thế nào để tính toán lỗi tái tạo (reconstruction error) của một điểm dữ liệu (pre-image)?","[""A. Gọi `kpca.reconstruction_error(X)` trực tiếp."", ""B. Phải đặt `fit_inverse_transform=True` khi khởi tạo, sau đó gọi `inverse_transform` để tái tạo và tự tính khoảng cách MSE giữa ảnh gốc và ảnh tái tạo."", ""C. Kernel PCA không thể tái tạo dữ liệu."", ""D. Dùng `kpca.score(X)`.""]",B,"[""8.6_ThucHanh_GiamChieu""]",hard
Chg8_Pra_Q7,"Để giảm chiều dữ liệu nhằm trực quan hóa (ví dụ: từ hàng trăm chiều xuống 2D/3D) và phân tách các cụm dữ liệu tốt nhất (như MNIST), thuật toán nào thường được ưu tiên hơn PCA dù chạy chậm hơn?","[""A. t-SNE (t-Distributed Stochastic Neighbor Embedding)."", ""B. LLE (Locally Linear Embedding)."", ""C. Isomap."", ""D. MDS (Multidimensional Scaling).""]",A,"[""8.6_ThucHanh_GiamChieu""]",easy
Chg8_Pra_Q8,"Khi sử dụng `PCA` với `svd_solver='randomized'`, tham số nào kiểm soát tốc độ và độ chính xác của thuật toán ngẫu nhiên này?","[""A. `iterated_power` (số lần lặp) và `n_components`."", ""B. `learning_rate`."", ""C. `epsilon`."", ""D. `batch_size`.""]",A,"[""8.6_ThucHanh_GiamChieu""]",hard
Chg8_Pra_Q9,"Lớp `LocallyLinearEmbedding` (LLE) có tham số `n_neighbors`. Nếu `n_neighbors` quá nhỏ, chuyện gì xảy ra?","[""A. Mô hình sẽ học cấu trúc cục bộ quá chi tiết (dễ bị nhiễu/Overfitting với cấu trúc địa phương) và mất đi cái nhìn toàn cảnh."", ""B. Mô hình sẽ chạy rất chậm."", ""C. Mô hình sẽ biến thành PCA."", ""D. Mô hình không hoạt động.""]",A,"[""8.6_ThucHanh_GiamChieu""]",medium
Chg8_Pra_Q10,"Trong Scikit-Learn, phương thức `fit_transform()` của PCA thực hiện hai bước gì?","[""A. Tìm các trục chính (fit) và chiếu dữ liệu lên các trục đó (transform)."", ""B. Chuẩn hóa dữ liệu và xóa dữ liệu."", ""C. Huấn luyện mô hình và dự báo."", ""D. Xóa các cột trùng lặp.""]",A,"[""8.6_ThucHanh_GiamChieu""]",easy

Chg9_Q1_MCQ,"Mục tiêu toán học của thuật toán phân cụm K-Means là gì?","[""A. Tối thiểu hóa khoảng cách giữa các cụm."", ""B. Tối thiểu hóa 'Inertia' (Tổng bình phương khoảng cách từ các điểm dữ liệu đến tâm cụm gần nhất) và tối đa hóa khoảng cách giữa các tâm cụm."", ""C. Tìm các điểm nhiễu."", ""D. Xây dựng cây phân cấp.""]",B,"[""9.1_K_Means""]",medium
Chg9_Q2_MCQ,"Nhược điểm lớn nhất của thuật toán K-Means khiến nó thất bại trong nhiều trường hợp thực tế là gì?","[""A. Chạy rất chậm."", ""B. Phải biết trước số lượng cụm (K) và thuật toán hoạt động rất kém khi các cụm có hình dạng không tròn (non-spherical), kích thước chênh lệch hoặc mật độ khác nhau."", ""C. Không xử lý được dữ liệu số."", ""D. Luôn tìm được cực tiểu toàn cục.""]",B,"[""9.1_K_Means""]",medium
Chg9_Q3_MCQ,"Phương pháp 'Khuỷu tay' (Elbow Method) giúp ta làm gì trong K-Means?","[""A. Tìm vị trí tâm cụm tốt nhất."", ""B. Chọn số lượng cụm (K) tối ưu bằng cách tìm điểm gập khúc trên đồ thị Inertia, tại đó việc tăng thêm cụm không làm giảm lỗi đáng kể nữa."", ""C. Loại bỏ nhiễu."", ""D. Tăng tốc độ hội tụ.""]",B,"[""9.1_K_Means""]",easy
Chg9_Q4_MCQ,"Hệ số dáng điệu (Silhouette Score) của một điểm dữ liệu gần bằng +1 có ý nghĩa gì?","[""A. Điểm đó nằm sai cụm."", ""B. Điểm đó nằm gần biên giới giữa hai cụm (nhập nhằng)."", ""C. Điểm đó nằm gọn gàng trong cụm của nó và cách xa các cụm khác (Phân cụm tốt)."", ""D. Điểm đó là nhiễu.""]",C,"[""9.1_K_Means""]",hard
Chg9_Q5_MCQ,"Thuật toán DBSCAN phân cụm dựa trên yếu tố nào?","[""A. Khoảng cách đến tâm cụm."", ""B. Mật độ (Density): Nó nhóm các điểm nằm trong vùng có mật độ cao liên tục và coi các điểm nằm ở vùng thưa thớt là nhiễu (noise)."", ""C. Phân phối xác suất Gaussian."", ""D. Cây quyết định.""]",B,"[""9.2_DBSCAN""]",easy
Chg9_Q6_MCQ,"Ưu điểm vượt trội của DBSCAN so với K-Means là gì?","[""A. Không cần biết trước số lượng cụm và có thể phát hiện các cụm có hình dạng bất kỳ (cong, xoắn ốc...) cũng như tự động loại bỏ nhiễu."", ""B. Chạy nhanh hơn trên mọi dữ liệu."", ""C. Luôn gán mọi điểm vào một cụm nào đó."", ""D. Dễ cài đặt hơn.""]",A,"[""9.2_DBSCAN""]",medium
Chg9_Q7_MCQ,"Trong DBSCAN, hai tham số quan trọng nhất là Epsilon (ε) và min_samples dùng để định nghĩa điều gì?","[""A. Số lượng cụm."", ""B. 'Vùng lân cận' và 'Độ đặc' tối thiểu để xác định một điểm lõi (Core Point)."", ""C. Tốc độ học."", ""D. Số lần lặp lại.""]",B,"[""9.2_DBSCAN""]",hard
Chg9_Q8_MCQ,"Mô hình Hỗn hợp Gaussian (Gaussian Mixture Model - GMM) thực hiện phân cụm theo cơ chế nào?","[""A. Hard Clustering (Phân cụm cứng)."", ""B. Soft Clustering (Phân cụm mềm): Mỗi điểm có một xác suất thuộc về từng cụm Gaussian (hình elip) khác nhau."", ""C. Hierarchical Clustering."", ""D. Grid-based Clustering.""]",B,"[""9.3_Gaussian_Mixtures""]",medium
Chg9_Q9_MCQ,"Thuật toán EM (Expectation-Maximization) được dùng trong GMM có mục đích gì?","[""A. Để tìm các tham số (trung bình, phương sai, tỷ trọng) của các phân phối Gaussian sao cho khớp với dữ liệu nhất."", ""B. Để đếm số lượng điểm dữ liệu."", ""C. Để vẽ biểu đồ."", ""D. Để tính đạo hàm.""]",A,"[""9.3_Gaussian_Mixtures""]",hard
Chg9_Q10_MCQ,"Ngoài phân cụm, GMM thường được ứng dụng hiệu quả cho bài toán nào?","[""A. Phân loại ảnh."", ""B. Phát hiện bất thường (Anomaly Detection): Những điểm nằm ở vùng có mật độ xác suất quá thấp được coi là bất thường."", ""C. Hồi quy tuyến tính."", ""D. Dự báo thời tiết.""]",B,"[""9.3_Gaussian_Mixtures""]",medium

Chg9_Pra_Q3,"Để tránh rơi vào cực tiểu địa phương (local optima) khi chạy thuật toán K-Means, tham số `n_init` dùng để làm gì?","[""A. Quy định số lượng tâm cụm."", ""B. Quy định số lần chạy lại thuật toán với các khởi tạo tâm ngẫu nhiên khác nhau (Scikit-Learn sẽ giữ lại kết quả có Inertia thấp nhất)."", ""C. Quy định số vòng lặp tối đa."", ""D. Quy định số luồng CPU.""]",B,"[""9.4_ThucHanh_Unsupervised""]",medium
Chg9_Pra_Q4,"Hàm `silhouette_score(X, labels)` trong module `sklearn.metrics` yêu cầu đầu vào là gì?","[""A. Dữ liệu gốc X và nhãn cụm dự đoán."", ""B. Chỉ cần nhãn cụm."", ""C. Dữ liệu X và tâm cụm."", ""D. Inertia.""]",A,"[""9.4_ThucHanh_Unsupervised""]",easy
Chg9_Pra_Q5,"Khi sử dụng `GaussianMixture`, tham số `covariance_type='tied'` có ý nghĩa gì?","[""A. Tất cả các cụm đều phải có hình cầu (spherical)."", ""B. Tất cả các cụm chia sẻ cùng một ma trận hiệp phương sai chung (có cùng hình dạng, kích thước và hướng), giúp giảm số lượng tham số cần học."", ""C. Mỗi cụm có ma trận hiệp phương sai riêng biệt (full)."", ""D. Ma trận hiệp phương sai là đường chéo.""]",B,"[""9.4_ThucHanh_Unsupervised""]",hard
Chg9_Pra_Q6,"Để chọn số lượng thành phần (số cụm) tối ưu cho mô hình Gaussian Mixture, ta thường so sánh hai chỉ số thông tin nào (càng thấp càng tốt)?","[""A. RMSE và MAE."", ""B. AIC (Akaike Information Criterion) và BIC (Bayesian Information Criterion)."", ""C. Inertia và Silhouette score."", ""D. Accuracy và F1.""]",B,"[""9.4_ThucHanh_Unsupervised""]",medium
Chg9_Pra_Q7,"Thuật toán DBSCAN trong Scikit-Learn có phương thức `.predict()` để dự báo cụm cho dữ liệu mới không?","[""A. Có, nó hoạt động giống K-Means."", ""B. Không, DBSCAN không hỗ trợ dự báo cho dữ liệu mới (transductive). Bạn phải dùng một thuật toán phân loại khác (ví dụ KNeighborsClassifier) huấn luyện trên các điểm lõi (core samples) của DBSCAN để dự đoán."", ""C. Có, nhưng rất chậm."", ""D. Tùy thuộc vào phiên bản.""]",B,"[""9.4_ThucHanh_Unsupervised""]",hard
Chg9_Pra_Q8,"Để sử dụng Gaussian Mixture cho bài toán 'Phát hiện bất thường' (Anomaly Detection), ta dùng phương thức nào để đánh giá mật độ xác suất tại mỗi điểm dữ liệu?","[""A. `gm.predict(X)`"", ""B. `gm.score_samples(X)` (trả về log của hàm mật độ xác suất - log-likelihood; giá trị càng thấp nghĩa là điểm đó càng bất thường)."", ""C. `gm.predict_proba(X)`"", ""D. `gm.transform(X)`""]",B,"[""9.4_ThucHanh_Unsupervised""]",hard
Chg9_Pra_Q9,"Trong bài toán phân đoạn hình ảnh (Image Segmentation) bằng K-Means, tại sao ta phải dùng lệnh `image.reshape(-1, 3)` trước khi đưa vào mô hình?","[""A. Để chuyển ảnh thành đen trắng."", ""B. Để làm phẳng mảng ảnh 2D (height, width, colors) thành một danh sách dài các pixel (mỗi pixel là một vector màu 3 chiều), phù hợp với đầu vào của K-Means."", ""C. Để giảm kích thước ảnh."", ""D. Để tăng độ sáng.""]",B,"[""9.4_ThucHanh_Unsupervised""]",medium
Chg9_Pra_Q10,"Trong K-Means, sau khi huấn luyện, làm thế nào để lấy tọa độ của các tâm cụm?","[""A. `kmeans.labels_`"", ""B. `kmeans.cluster_centers_`"", ""C. `kmeans.centroids_`"", ""D. `kmeans.means_`""]",B,"[""9.4_ThucHanh_Unsupervised""]",easy

Chg10_Q1_MCQ,"Perceptron (Mạng nơ-ron đơn giản nhất) có hạn chế lớn nào khiến nó từng bị 'ghẻ lạnh' trong lịch sử AI (liên quan đến bài toán XOR)?","[""A. Nó không thể giải quyết các bài toán không phân tách tuyến tính (Non-linearly separable)."", ""B. Nó tính toán quá chậm."", ""C. Nó cần quá nhiều dữ liệu."", ""D. Nó không có trọng số.""]",A,"[""10.1_Perceptron_LyThuyet""]",medium
Chg10_Q2_MCQ,"Thuật toán 'Lan truyền ngược' (Backpropagation) hoạt động theo quy trình nào?","[""A. Chỉ chạy xuôi (Forward) để dự đoán."", ""B. Dự đoán (Forward pass) -> Tính sai số -> Truyền ngược sai số (Reverse pass) để đo đóng góp của từng kết nối -> Cập nhật trọng số (Gradient Descent Step)."", ""C. Chọn ngẫu nhiên trọng số cho đến khi đúng."", ""D. Xây dựng cây quyết định.""]",B,"[""10.2_MLP_Backprop""]",hard
Chg10_Q3_MCQ,"Tại sao hàm kích hoạt phi tuyến (Non-linear Activation Function) như ReLU, Sigmoid lại bắt buộc phải có trong các lớp ẩn của MLP?","[""A. Để làm cho đầu ra đẹp hơn."", ""B. Nếu không có phi tuyến, chồng nhiều lớp lên nhau (dù sâu đến đâu) cũng chỉ tương đương với một lớp tuyến tính duy nhất, không thể giải quyết bài toán phức tạp."", ""C. Để đưa giá trị về 0."", ""D. Để tăng tốc độ tính toán.""]",B,"[""10.2_MLP_Backprop""]",medium
Chg10_Q4_MCQ,"Trong API Sequential của Keras, phương thức 'model.compile()' dùng để làm gì?","[""A. Bắt đầu quá trình huấn luyện."", ""B. Định nghĩa hàm mất mát (Loss), thuật toán tối ưu (Optimizer) và các chỉ số đánh giá (Metrics)."", ""C. Thêm các lớp vào mô hình."", ""D. Dự đoán kết quả.""]",B,"[""10.3_Keras_Sequential""]",easy
Chg10_Q5_MCQ,"Khi xây dựng mô hình phân loại đa lớp (Multiclass Classification) với các nhãn là số nguyên (0, 1, 2...), bạn nên dùng hàm mất mát (Loss function) nào trong Keras?","[""A. 'binary_crossentropy'."", ""B. 'categorical_crossentropy' (yêu cầu one-hot encoding)."", ""C. 'sparse_categorical_crossentropy' (dùng trực tiếp số nguyên)."", ""D. 'mean_squared_error'.""]",C,"[""10.3_Keras_Sequential""]",hard
Chg10_Q6_MCQ,"Hàm kích hoạt ReLU (Rectified Linear Unit) thường được ưu tiên sử dụng cho các lớp ẩn vì lý do gì?","[""A. Nó luôn cho kết quả âm."", ""B. Nó đơn giản, tính toán nhanh và giảm thiểu vấn đề 'Biến mất đạo hàm' (Vanishing Gradient) tốt hơn Sigmoid/Tanh."", ""C. Nó giới hạn đầu ra trong khoảng [0, 1]."", ""D. Nó là hàm tuyến tính.""]",B,"[""10.2_MLP_Backprop""]",medium
Chg10_Q7_MCQ,"Hàm kích hoạt nào thường được sử dụng ở lớp đầu ra (Output Layer) cho bài toán phân loại nhị phân (Binary Classification)?","[""A. Softmax."", ""B. Sigmoid (đưa giá trị về khoảng 0-1 xác suất)."", ""C. ReLU."", ""D. Linear.""]",B,"[""10.3_Keras_Sequential""]",easy
Chg10_Q8_MCQ,"Khi nào bạn bắt buộc phải dùng Keras Functional API thay vì Sequential API?","[""A. Khi mô hình chỉ là một chồng các lớp đơn giản xếp lên nhau."", ""B. Khi mô hình có cấu trúc phức tạp: nhiều đầu vào (Multiple Inputs), nhiều đầu ra (Multiple Outputs), hoặc có các kết nối tắt (như ResNet)."", ""C. Khi bạn mới bắt đầu học."", ""D. Khi dữ liệu là ảnh.""]",B,"[""10.4_Keras_Functional""]",medium
Chg10_Q9_MCQ,"Trong Keras, phương thức 'model.summary()' giúp bạn xem thông tin gì?","[""A. Xem code nguồn của Keras."", ""B. Xem cấu trúc mạng, hình dạng đầu ra của từng lớp (Output Shape) và số lượng tham số (Parameters) cần huấn luyện."", ""C. Xem biểu đồ Loss."", ""D. Xem dữ liệu huấn luyện.""]",B,"[""10.3_Keras_Sequential""]",easy
Chg10_Q10_MCQ,"Callback 'ModelCheckpoint' trong Keras có tác dụng gì?","[""A. Tự động dừng huấn luyện nếu không cải thiện."", ""B. Lưu lại mô hình (hoặc trọng số) định kỳ trong quá trình huấn luyện (ví dụ: chỉ lưu mô hình tốt nhất - save_best_only)."", ""C. Thay đổi tốc độ học."", ""D. Vẽ biểu đồ.""]",B,"[""10.3_Keras_Sequential""]",medium

Chg10_Pra_Q3,"Khi tải bộ dữ liệu Fashion MNIST bằng lệnh `keras.datasets.fashion_mnist.load_data()`, dữ liệu trả về có cấu trúc như thế nào?","[""A. Trả về một DataFrame lớn."", ""B. Trả về 2 tuple: `(X_train_full, y_train_full), (X_test, y_test)` chứa các mảng NumPy."", ""C. Trả về các file ảnh .jpg."", ""D. Trả về các tensor của TensorFlow.""]",B,"[""10.5_ThucHanh_Keras_Basic""]",easy
Chg10_Pra_Q4,"Trước khi đưa dữ liệu ảnh (pixel 0-255) vào mạng nơ-ron, bước tiền xử lý quan trọng nhất cần làm là gì để Gradient Descent hội tụ nhanh hơn?","[""A. Chuyển ảnh sang đen trắng."", ""B. Chia tất cả giá trị pixel cho 255.0 để đưa về khoảng [0, 1] (Scaling)."", ""C. Tăng độ tương phản."", ""D. Xoay ảnh ngẫu nhiên.""]",B,"[""10.5_ThucHanh_Keras_Basic""]",medium
Chg10_Pra_Q5,"Trong Keras Sequential API, lớp `Flatten(input_shape=[28, 28])` có tác dụng gì?","[""A. Làm mờ ảnh."", ""B. Biến đổi mảng ảnh 2D (28x28) thành mảng 1D (784) để có thể đưa vào lớp Dense tiếp theo."", ""C. Giảm kích thước ảnh xuống còn 14x14."", ""D. Tăng số lượng đặc trưng.""]",B,"[""10.5_ThucHanh_Keras_Basic""]",easy
Chg10_Pra_Q6,"Khi biên dịch mô hình (compile) cho bài toán phân loại 10 lớp (nhãn là số nguyên 0-9), nếu bạn chọn `loss='categorical_crossentropy'`, bạn sẽ gặp lỗi hoặc kết quả sai. Bạn phải chọn hàm loss nào mới đúng (nếu không one-hot encode nhãn)?","[""A. `binary_crossentropy`"", ""B. `sparse_categorical_crossentropy`"", ""C. `mean_squared_error`"", ""D. `hinge`""]",B,"[""10.5_ThucHanh_Keras_Basic""]",medium
Chg10_Pra_Q7,"Đối tượng `history` được trả về từ lệnh `history = model.fit(...)` chứa thông tin quan trọng gì trong thuộc tính `history.history`?","[""A. Trọng số của mô hình."", ""B. Một từ điển (dictionary) chứa các giá trị loss và metrics (như accuracy) trên tập huấn luyện và tập kiểm tra qua từng epoch, dùng để vẽ biểu đồ Learning Curve."", ""C. Dự đoán của mô hình."", ""D. Cấu trúc mô hình.""]",B,"[""10.5_ThucHanh_Keras_Basic""]",medium
Chg10_Pra_Q8,"Cú pháp nào sau đây là đúng để định nghĩa một lớp ẩn kết nối với lớp đầu vào `input_` bằng Functional API?","[""A. hidden1 = Dense(30, activation='relu')(input_)"", ""B. hidden1 = input_(Dense(30, activation='relu'))"", ""C. hidden1 = Dense(30, activation='relu', input=input_)"", ""D. model.add(Dense(30, activation='relu'))""]",A,"[""10.5_ThucHanh_Keras_Basic""]",hard
Chg10_Pra_Q9,"Khi sử dụng Callback `EarlyStopping`, tham số `restore_best_weights=True` có ý nghĩa gì?","[""A. Tự động lưu mô hình ra file."", ""B. Sau khi dừng huấn luyện, nó sẽ khôi phục lại trạng thái trọng số của mô hình tại epoch tốt nhất (thay vì giữ lại trọng số ở epoch cuối cùng - lúc mô hình có thể đã bị Overfit)."", ""C. Reset trọng số về 0."", ""D. Tăng tốc độ học.""]",B,"[""10.5_ThucHanh_Keras_Basic""]",medium
Chg10_Pra_Q10,"Lệnh `model.save('my_model.h5')` (hoặc `.keras`) lưu những gì?","[""A. Chỉ lưu trọng số (weights)."", ""B. Chỉ lưu kiến trúc mạng."", ""C. Lưu toàn bộ: Kiến trúc mạng, Trọng số, Cấu hình Compile (loss, optimizer) và Trạng thái của Optimizer (để có thể tiếp tục train đúng chỗ đã dừng)."", ""D. Chỉ lưu kết quả dự đoán.""]",C,"[""10.5_ThucHanh_Keras_Basic""]",hard

Chg11_Q1_MCQ,"Vấn đề 'Biến mất đạo hàm' (Vanishing Gradient) gây ra hậu quả gì khi huấn luyện mạng nơ-ron sâu?","[""A. Các lớp gần đầu ra (Output) học quá nhanh."", ""B. Các lớp gần đầu vào (Input) nhận được tín hiệu sai số quá nhỏ, khiến trọng số của chúng hầu như không được cập nhật, làm mạng không thể học được các đặc trưng cấp thấp."", ""C. Mạng bị bùng nổ bộ nhớ."", ""D. Đạo hàm tăng lên vô hạn.""]",B,"[""11.1_Vanishing_Exploding""]",medium
Chg11_Q2_MCQ,"Để giải quyết vấn đề Vanishing Gradient với hàm kích hoạt ReLU, chiến lược khởi tạo trọng số (Initialization) nào được khuyên dùng?","[""A. Khởi tạo tất cả bằng 0."", ""B. Glorot (Xavier) Initialization."", ""C. He Initialization (He Normal/Uniform)."", ""D. Khởi tạo ngẫu nhiên cực lớn.""]",C,"[""11.2_KhoiTao_HeSo""]",medium
Chg11_Q3_MCQ,"Hiện tượng 'Dying ReLU' (Neuron chết) là gì?","[""A. Neuron luôn cho đầu ra là 0 vì trọng số cập nhật sao cho tổng đầu vào luôn âm. Khi đó, đạo hàm của nó cũng bằng 0 và nó ngừng học vĩnh viễn."", ""B. Neuron bị xóa khỏi mạng."", ""C. Neuron có giá trị quá lớn."", ""D. Neuron hoạt động tốt hơn.""]",A,"[""11.3_Activation_Functions""]",hard
Chg11_Q4_MCQ,"Hàm kích hoạt nào sau đây có khả năng 'Tự chuẩn hóa' (Self-Normalizing) giúp mạng nơ-ron sâu hội tụ ổn định mà không cần Batch Norm?","[""A. Sigmoid."", ""B. ReLU."", ""C. SELU (Scaled Exponential Linear Unit)."", ""D. Tanh.""]",C,"[""11.3_Activation_Functions""]",hard
Chg11_Q5_MCQ,"Kỹ thuật 'Batch Normalization' (Chuẩn hóa theo lô) hoạt động như thế nào?","[""A. Nó chuẩn hóa dữ liệu đầu vào của toàn bộ tập dữ liệu một lần duy nhất."", ""B. Tại mỗi lớp, nó chuẩn hóa các đầu vào (inputs) của lớp đó theo từng mini-batch (trừ trung bình, chia phương sai), sau đó học thêm tham số tỷ lệ và dịch chuyển."", ""C. Nó loại bỏ các neuron yếu."", ""D. Nó chuẩn hóa trọng số (Weights) thay vì đầu ra.""]",B,"[""11.4_Batch_Normalization""]",medium
Chg11_Q6_MCQ,"Lợi ích lớn nhất của Batch Normalization là gì?","[""A. Giảm số lượng tham số."", ""B. Giải quyết triệt để vấn đề Vanishing Gradient, cho phép sử dụng tốc độ học (Learning Rate) lớn hơn nhiều và giúp mạng ít nhạy cảm với việc khởi tạo trọng số."", ""C. Làm cho mạng nhỏ lại."", ""D. Thay thế hoàn toàn Dropout.""]",B,"[""11.4_Batch_Normalization""]",medium
Chg11_Q7_MCQ,"Kỹ thuật 'Gradient Clipping' thường được dùng để xử lý vấn đề gì?","[""A. Vanishing Gradient (Biến mất đạo hàm)."", ""B. Exploding Gradient (Bùng nổ đạo hàm) - thường gặp trong mạng RNN."", ""C. Overfitting."", ""D. Underfitting.""]",B,"[""11.1_Vanishing_Exploding""]",medium
Chg11_Q8_MCQ,"Thuật toán tối ưu 'Momentum' cải thiện Gradient Descent thường bằng cách nào?","[""A. Nó chỉ quan tâm đến độ dốc hiện tại."", ""B. Nó mô phỏng một quả bóng lăn xuống đồi: cộng dồn các vector gradient trước đó (quán tính) để tăng tốc độ khi xuống dốc và vượt qua các điểm cực tiểu địa phương (local minima)."", ""C. Nó giảm tốc độ học theo thời gian."", ""D. Nó reset trọng số ngẫu nhiên.""]",B,"[""11.5_Optimizers_Adam""]",easy
